"type","title","url","meta"
"video","Even Odd Game","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-flow-control-2/video/Mzg2OTE%3D","Duration: 3 min, 10 sec"
"video","Largest of Three Numbers","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-flow-control-2/video/Mzg2OTI%3D","Duration: 3 min, 28 sec"
"video","Leap Year","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-flow-control-2/video/Mzg2OTM%3D","Duration: 3 min, 51 sec"
"video","Simple Calculator","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-flow-control-2/video/Mzg2OTQ%3D","Duration: 3 min,"
"article","If Else Syntax in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-flow-control-2/article/NjgyNw%3D%3D","Last Updated: 2025-01-07"
"article","If Else Example","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-flow-control-2/article/MTQ5NDM%3D","Last Updated: 2025-01-07"
"article","Else If with Example","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-flow-control-2/article/NjgzMA%3D%3D","Last Updated: 2025-01-07"
"article","Nested If Else with Example","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-flow-control-2/article/NjgzMQ%3D%3D","Last Updated: 2025-01-07"
"article","Switch in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-flow-control-2/article/NjgzMg%3D%3D","Last Updated: 2025-01-07"
"article","Even Odd Game","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-flow-control-2/article/NzUyMw%3D%3D","Last Updated: 2025-01-07"
"article","Largest of Three Numbers","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-flow-control-2/article/NzUyNA%3D%3D","Last Updated: 2025-01-07"
"article","Leap Year","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-flow-control-2/article/NzUzNw%3D%3D","Last Updated: 2025-01-07"
"article","Simple Calculator","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-flow-control-2/article/NzUyNQ%3D%3D","Last Updated: 2025-01-07"
"video","Loops in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjM1OA%3D%3D","Duration: 5 min, 3 sec"
"video","While in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjM2MQ%3D%3D","Duration: 9 min,"
"video","For Loop in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjM1Nw%3D%3D","Duration: 8 min, 57 sec"
"video","Do While Loop in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjM1Ng%3D%3D","Duration: 3 min, 38 sec"
"video","Break in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjM1NA%3D%3D","Duration: 4 min, 49 sec"
"video","Continue in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjM1NQ%3D%3D","Duration: 4 min, 34 sec"
"video","Nested Loops in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjM1OQ%3D%3D","Duration: 6 min, 44 sec"
"video","Patterns","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjMwOA%3D%3D","Duration: 4 min, 25 sec"
"video","Triangle Pattern","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjMwNQ%3D%3D","Duration: 3 min, 12 sec"
"video","Inverted Triangle","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjQwOA%3D%3D","Duration: 4 min, 9 sec"
"video","Square Pattern","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjMwNA%3D%3D","Duration: 2 min, 43 sec"
"video","Count Digits of a Number","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjI5NQ%3D%3D","Duration: 2 min, 8 sec"
"video","All Divisor of a Number","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjMwMA%3D%3D","Duration: 3 min, 16 sec"
"video","Factorial of A Number","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjMwMQ%3D%3D","Duration: 4 min, 28 sec"
"video","GCD of Two Numbers","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjMwMg%3D%3D","Duration: 4 min, 34 sec"
"video","LCM of Two Numbers","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjMwMw%3D%3D","Duration: 6 min, 22 sec"
"video","Fibonacci Numbers","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjMxNQ%3D%3D","Duration: 9 min, 25 sec"
"video","Check for Prime","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjMxNg%3D%3D","Duration: 5 min, 9 sec"
"video","Table of a Number","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjMyNQ%3D%3D","Duration: 2 min, 22 sec"
"video","Binary to Decimal","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjQwNQ%3D%3D","Duration: 5 min, 7 sec"
"video","Next Prime Number","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/video/MjQzOQ%3D%3D","Duration: 5 min, 24 sec"
"article","Loops","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/Njg3NQ%3D%3D","Last Updated: 2025-01-10"
"article","While Loop in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/Njg3Ng%3D%3D","Last Updated: 2025-01-10"
"article","For Loop in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/Njg3Nw%3D%3D","Last Updated: 2025-01-10"
"article","Do While Loop in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/Njg3OA%3D%3D","Last Updated: 2025-01-11"
"article","Break in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/Njg3OQ%3D%3D","Last Updated: 2025-01-11"
"article","Continue in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/Njg4MA%3D%3D","Last Updated: 2025-01-11"
"article","Nested loop in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/Njg4MQ%3D%3D","Last Updated: 2025-01-11"
"article","Patterns","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/MTQ5Njc%3D","Last Updated: 2025-01-13"
"article","Triangle pattern","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/MTQ5Njg%3D","Last Updated: 2025-01-13"
"article","Inverted Triangle","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/MTQ5NzE%3D","Last Updated: 2025-01-13"
"article","Square pattern","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/MTQ5NzI%3D","Last Updated: 2025-01-13"
"article","Count Digits of a Number","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/NzU0MA%3D%3D","Last Updated: 2025-01-13"
"article","All Divisor of a Number","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/NzU1Mw%3D%3D","Last Updated: 2025-01-13"
"article","Factorial of A Number","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/NzU0Mg%3D%3D","Last Updated: 2025-01-13"
"article","GCD of Two Numbers","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/NzU0Mw%3D%3D","Last Updated: 2025-01-13"
"article","LCM of Two Numbers","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/NzAwMw%3D%3D","Last Updated: 2025-08-20"
"article","Fibonacci Numbers","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/NzU0Ng%3D%3D","Last Updated: 2025-01-14"
"article","Check for Prime","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/NzU0Nw%3D%3D","Last Updated: 2025-06-27"
"article","Table of a Number","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/NzU1Mg%3D%3D","Last Updated: 2025-01-14"
"article","Binary to Decimal","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/NzU0OA%3D%3D","Last Updated: 2025-01-14"
"article","Next Prime Number","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-loops-2/article/NzU1MQ%3D%3D","Last Updated: 2025-01-14"
"video","Functions in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/video/MjM2NQ%3D%3D","Duration: 8 min, 14 sec"
"video","How Functions Work in C++?","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/video/MjM2Ng%3D%3D","Duration: 5 min, 45 sec"
"video","Applications of Functions","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/video/MTIxMQ%3D%3D","Duration: 4 min, 48 sec"
"video","Function declaration & definition","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/video/MjM2NA%3D%3D","Duration: 4 min, 19 sec"
"video","Default Arguments in C++ Functions","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/video/MjM2Mw%3D%3D","Duration: 3 min, 43 sec"
"video","Inline Function","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/video/MjM3MQ%3D%3D","Duration: 4 min, 43 sec"
"video","Function Overloading","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/video/MjM2OQ%3D%3D","Duration: 7 min, 43 sec"
"video","Practice Problems on C++ Functions","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/video/MjM3Mg%3D%3D","Duration: 9 min, 36 sec"
"video","Prime Factorization","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/video/MjMxMw%3D%3D","Duration: 9 min, 20 sec"
"article","Functions in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/article/Njg2MA%3D%3D","Last Updated: 2025-01-08"
"article","How Functions Work in C++?","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/article/NzU4OA%3D%3D","Last Updated: 2025-01-09"
"article","Applications of Functions","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/article/NzAwNA%3D%3D","Last Updated: 2025-01-27"
"article","Function declaration & definition","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/article/Njg2MQ%3D%3D","Last Updated: 2025-01-09"
"article","Default Arguments in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/article/Njg2OQ%3D%3D","Last Updated: 2025-01-09"
"article","Inline Functions in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/article/Njg3Mw%3D%3D","Last Updated: 2025-01-09"
"article","Function Overloading","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/article/Njg3NA%3D%3D","Last Updated: 2025-01-10"
"article","Practice Problems on C++ Functions","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/article/MTQ5NjY%3D","Last Updated: 2025-05-29"
"article","First Digit of a Number","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/article/NzUzOA%3D%3D","Last Updated: 2025-01-10"
"article","Prime Factorization","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-function-2/article/NzUzOQ%3D%3D","Last Updated: 2025-01-10"
"video","Introduction to Arrays in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/video/MjQyOQ%3D%3D","Duration: 1 minute, 58 sec"
"video","Declaring and Initializing Arrays","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/video/MjQyNw%3D%3D","Duration: 5 min, 35 sec"
"video","Accessing Array Elements in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/video/MjU0Mg%3D%3D","Duration: 4 min, 52 sec"
"video","Size of an Array in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/video/MjQxOQ%3D%3D","Duration: 2 min, 13 sec"
"video","Array Traversal in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/video/MjQxNg%3D%3D","Duration: 4 min, 24 sec"
"video","Different Types of Arrays in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/video/MjQyOA%3D%3D","Duration: 4 min, 52 sec"
"video","Maximum in an Array","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/video/MjQzNg%3D%3D","Duration: 2 min, 42 sec"
"video","Check if Array is Sorted","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/video/MjMwOQ%3D%3D","Duration: 5 min, 9 sec"
"video","Count Distinct in an Array","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/video/MjMxMA%3D%3D","Duration: 7 min, 24 sec"
"video","Sum of an Array","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/video/MjQzNw%3D%3D","Duration: 2 min, 16 sec"
"video","Average of an Array","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/video/MjMxMQ%3D%3D","Duration: 3 min, 8 sec"
"article","Introduction to Arrays in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/article/NjkwNQ%3D%3D","Last Updated: 2025-01-13"
"article","Array declaration in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/article/NjkwNg%3D%3D","Last Updated: 2022-11-17"
"article","Accessing Array Elements in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/article/NjkxMA%3D%3D","Last Updated: 2025-01-13"
"article","Array Traversal in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/article/NjkxMQ%3D%3D","Last Updated: 2025-01-13"
"article","Different Types of Arrays in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/article/MTQ5NzU%3D","Last Updated: 2025-01-29"
"article","Maximum in an Array","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/article/MTQ5ODU%3D","Last Updated: 2025-01-29"
"article","Check if Array is Sorted","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/article/NzU1NA%3D%3D","Last Updated: 2025-01-13"
"article","Count Distinct in an Array","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/article/NzU1NQ%3D%3D","Last Updated: 2025-01-13"
"article","Sum of an Array","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/article/NzU1Ng%3D%3D","Last Updated: 2025-01-14"
"article","Average of an Array","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-array-2/article/NzU1Nw%3D%3D","Last Updated: 2022-12-28"
"video","String in C++ (Introduction)","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MjQzMA%3D%3D","Duration: 3 min,"
"video","C Style String in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MjQyNg%3D%3D","Duration: 7 min, 35 sec"
"video","String Class in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MzA2NzU%3D","Duration: 4 min, 56 sec"
"video","String Operations (Length, Substring and Find)","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MjQyMg%3D%3D","Duration: 2 min, 7 sec"
"video","String Comparison","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MjQyMw%3D%3D","Duration: 2 min, 40 sec"
"video","Reading a String with Spaces in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MjQyNA%3D%3D","Duration: 2 min, 9 sec"
"video","String Traversal","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MjQyNQ%3D%3D","Duration: 1 minute, 35 sec"
"video","Reverse a String","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MjMxMg%3D%3D","Duration: 3 min, 36 sec"
"video","Check for Palindrome","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MjQxMA%3D%3D","Duration: 6 min, 6 sec"
"video","String: Binary To Decimal","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MjQzOA%3D%3D","Duration: 3 min, 37 sec"
"video","Pattern Searching","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MjMxNA%3D%3D","Duration: 3 min, 25 sec"
"video","String: Decimal To Binary","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MjQ0Mg%3D%3D","Duration: 3 min, 47 sec"
"video","Sample Problem - string: Find one extra character in string","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MTI2NQ%3D%3D","Duration: 9 min, 55 sec"
"video","Sample Problem - string: Pangram checking","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MTI2NA%3D%3D","Duration: 5 min, 55 sec"
"video","Sample Problem - string: Check whether two strings are anagram of each other","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/video/MTI5MA%3D%3D","Duration: 8 min, 31 sec"
"article","Strings in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/article/NjkyNw%3D%3D","Last Updated: 2025-01-14"
"article","C Style String in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/article/Njk3Nw%3D%3D","Last Updated: 2025-01-14"
"article","String Class in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/article/NjkyNg%3D%3D","Last Updated: 2025-01-14"
"article","String Operations (Length, Substring and Find)","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/article/NzU5OA%3D%3D","Last Updated: 2025-01-15"
"article","String Comparison in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/article/NzU5Ng%3D%3D","Last Updated: 2025-01-15"
"article","Reading a string with spaces","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/article/NzY1Mg%3D%3D","Last Updated: 2025-01-15"
"article","String Traversal","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/article/MTQ5OTk%3D","Last Updated: 2025-01-15"
"article","Reverse a String","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/article/NzYwMA%3D%3D","Last Updated: 2025-01-15"
"article","Check for Palindrome in Cpp","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/article/NzY1Mw%3D%3D","Last Updated: 2025-01-15"
"article","Binary Problems","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/article/NzY1Ng%3D%3D","Last Updated: 2025-01-15"
"article","Pattern Searching | C++ Foundation","https://www.geeksforgeeks.org/batch/dsa-jiit/track/foundation-cpp-string-2/article/NzYwNQ%3D%3D","Last Updated: 2025-01-15"
